pivot,inflection,P-I similarity
llevar,llevás,0.35388854894829447
llevar,lleva,0.6347936951425295
llevar,lleva,0.6347936951425295
llevar,llevamos,0.4812555780976453
llevar,lleváis,0.29526601470140246
llevar,llevan,0.6330591107965055
llevar,llevaba,0.5289985620500067
llevar,llevabas,0.35640366066334095
llevar,llevaba,0.5289985620500067
llevar,llevaba,0.5289985620500067
llevar,llevábamos,0.35046956721982836
llevar,llevabais,0.4333168844762596
llevar,llevaban,0.5088794900474979
llevar,llevaré,0.39972976365683155
llevar,llevarás,0.366761091133635
llevar,llevará,0.5983597021604959
llevar,llevará,0.5983597021604959
llevar,llevaremos,0.5611633372711271
llevar,llevaréis,0.327314848558237
llevar,llevarán,0.6161721914020002
resellar,resello,0.6944760176681983
rechazar,rechazo,0.6618403081877678
rechazar,rechazas,0.3454462825657979
rechazar,rechaza,0.6770115473466908
rechazar,rechaza,0.6770115473466908
rechazar,rechazamos,0.5234032431659963
rechazar,rechazáis,0.36550336570553765
rechazar,rechazan,0.6019563414502359
rechazar,rechazaba,0.5682672240737412
rechazar,rechazaba,0.5682672240737412
rechazar,rechazaba,0.5682672240737412
rechazar,rechazábamos,0.4440789008321331
rechazar,rechazaban,0.5223170155448301
rechazar,rechazaré,0.4862992626014708
rechazar,rechazará,0.5538434917868389
rechazar,rechazará,0.5538434917868389
rechazar,rechazaremos,0.4599791033973327
rechazar,rechazarán,0.5010309956256552
entibiar,entibia,0.676622111502272
entibiar,entibia,0.676622111502272
cauterizar,cauteriza,0.7074067061196941
cauterizar,cauteriza,0.7074067061196941
palpitar,palpito,0.6383149723878547
palpitar,palpita,0.6175177256730682
palpitar,palpita,0.6175177256730682
palpitar,palpitamos,0.5674121659185974
palpitar,palpitan,0.6203807110306312
palpitar,palpitaba,0.6292063420549938
palpitar,palpitaba,0.6292063420549938
palpitar,palpitaba,0.6292063420549938
palpitar,palpitaban,0.6163401838785895
afilar,afilo,0.2859115974097852
afilar,afilas,0.3661520029260592
afilar,afila,0.5423227844526819
afilar,afila,0.5423227844526819
afilar,afilan,0.5129965597413595
afilar,afilaba,0.514575614384696
afilar,afilaba,0.514575614384696
afilar,afilaba,0.514575614384696
afilar,afilaban,0.56593491781985
ecualizar,ecualiza,0.8006069642554484
ecualizar,ecualiza,0.8006069642554484
descorrer,descorre,0.6515833555051559
descorrer,descorre,0.6515833555051559
descorrer,descorren,0.574754448184945
descorrer,descorría,0.6646478074824883
descorrer,descorría,0.6646478074824883
descorrer,descorría,0.6646478074824883
laburar,laburo,0.7302739032427457
laburar,labura,0.7827780656401894
laburar,labura,0.7827780656401894
numerar,numero,0.20795876819304182
numerar,numeras,0.296576757638074
numerar,numera,0.4228632933898414
numerar,numera,0.4228632933898414
numerar,numeramos,0.4035413196780242
numerar,numeran,0.5227674855223803
numerar,numeraba,0.35715631741290466
numerar,numeraba,0.35715631741290466
numerar,numeraba,0.35715631741290466
numerar,numeraban,0.41310291654152387
numerar,numerará,0.556257715313323
numerar,numerará,0.556257715313323
numerar,numerarán,0.6075437182475014
finir,fino,0.2916026801544902
finir,fines,0.09007603436948453
finir,fine,0.4587349828700473
finir,fine,0.4587349828700473
acuerpar,acuerpa,0.7197529983159326
acuerpar,acuerpa,0.7197529983159326
acuerpar,acuerpan,0.6636448407342473
malinterpretar,malinterpreta,0.5739040358332129
malinterpretar,malinterpreta,0.5739040358332129
malinterpretar,malinterpretan,0.6393313462260579
malinterpretar,malinterpretaba,0.5723872228832507
malinterpretar,malinterpretaba,0.5723872228832507
malinterpretar,malinterpretaba,0.5723872228832507
minorar,minora,0.5440926575604605
minorar,minora,0.5440926575604605
minorar,minoran,0.6230160757004947
minorar,minorará,0.6880488482485106
minorar,minorará,0.6880488482485106
minorar,minorarán,0.6984388767737426
bastar,basto,0.23845613394410659
bastar,bastas,0.15137561429802104
bastar,basta,0.5076981805510009
bastar,basta,0.5076981805510009
bastar,bastamos,0.3663716207645542
bastar,bastan,0.5696956128465149
bastar,bastaba,0.5338907489067926
bastar,bastaba,0.5338907489067926
bastar,bastaba,0.5338907489067926
bastar,bastaban,0.5559981439524239
bastar,bastará,0.6029814316055241
bastar,bastará,0.6029814316055241
bastar,bastarán,0.4795506612992678
validar,valido,0.23685883447558675
validar,validas,0.43575049679550304
validar,valida,0.5349863836782558
validar,valida,0.5349863836782558
validar,validamos,0.44029982026606573
validar,validan,0.5362723374640304
validar,validaba,0.4936860491710059
validar,validaba,0.4936860491710059
validar,validaba,0.4936860491710059
validar,validaban,0.5451789666614494
validar,validará,0.6256637199989045
validar,validará,0.6256637199989045
validar,validarán,0.590545410849604
declamar,declama,0.6561735961995163
declamar,declama,0.6561735961995163
declamar,declaman,0.6385248847251552
declamar,declamaba,0.7366093838115388
declamar,declamaba,0.7366093838115388
declamar,declamaba,0.7366093838115388
declamar,declamaban,0.7238208994023223
consolar,consuelo,0.6269495946039113
consolar,consuelas,0.5450909333655505
consolar,consuela,0.6228972185616616
consolar,consuela,0.6228972185616616
consolar,consolamos,0.47202877820969547
consolar,consuelan,0.5870639625595392
consolar,consolaba,0.5320101635737129
consolar,consolaba,0.5320101635737129
consolar,consolaba,0.5320101635737129
consolar,consolábamos,0.513616578096648
consolar,consolaban,0.5869600150287883
consolar,consolaré,0.6179911206611468
consolar,consolará,0.5036731324057913
consolar,consolará,0.5036731324057913
consolar,consolaremos,0.4987574876925316
consolar,consolarán,0.5408830049703607
temperar,tempero,0.7137568196883474
temperar,temperas,0.3823099560012848
temperar,tempera,0.4598302261183256
temperar,tempera,0.4598302261183256
digitar,digito,0.501865507982215
digitar,digita,0.7787348321369719
digitar,digita,0.7787348321369719
digitar,digitamos,0.6937325794815038
digitar,digitan,0.5620340424598608
twittear,twitteo,0.5769585259367286
twittear,twittea,0.6924402439987777
twittear,twittea,0.6924402439987777
twittear,twittean,0.5954611471015993
barruntar,barrunto,0.6255984422192776
barruntar,barrunta,0.6055096517610864
barruntar,barrunta,0.6055096517610864
barruntar,barruntamos,0.5944572099231453
barruntar,barruntan,0.5031658082887751
barruntar,barruntaba,0.6116807931922716
barruntar,barruntaba,0.6116807931922716
barruntar,barruntaba,0.6116807931922716
barruntar,barruntaban,0.6154459538321555
desairar,desaira,0.6313912493612965
desairar,desaira,0.6313912493612965
desairar,desairan,0.359636322690162
heder,hiede,0.8059820635069006
heder,hiede,0.8059820635069006
heder,hieden,0.7682792466629638
heder,hedía,0.8298825544983819
heder,hedía,0.8298825544983819
heder,hedía,0.8298825544983819
heder,hedían,0.7795366131062362
clamar,clamo,0.5514326703154413
clamar,clamas,0.5260461422472128
clamar,clama,0.6739571461368239
clamar,clama,0.6739571461368239
clamar,clamamos,0.6059634385488237
clamar,claman,0.6222069614016084
clamar,clamaba,0.612107043363725
clamar,clamaba,0.612107043363725
clamar,clamaba,0.612107043363725
clamar,clamaban,0.6261095196519127
clamar,clamaré,0.5364121485341335
clamar,clamarás,0.5096311017816144
clamar,clamará,0.6022792764312379
clamar,clamará,0.6022792764312379
clamar,clamaréis,0.5701752335528665
clamar,clamarán,0.5410792442099163
desfilar,desfilo,0.5907456462424715
desfilar,desfila,0.616671203977343
desfilar,desfila,0.616671203977343
desfilar,desfilamos,0.5187474058985334
desfilar,desfilan,0.6724718078638036
desfilar,desfilaba,0.6475803339010634
desfilar,desfilaba,0.6475803339010634
desfilar,desfilaba,0.6475803339010634
desfilar,desfilaban,0.5862379613606755
desfilar,desfilará,0.6286632002561573
desfilar,desfilará,0.6286632002561573
desfilar,desfilarán,0.6299457462632525
encontrar,encuentro,0.28278071184341935
encontrar,encuentras,0.462212831281929
encontrar,encontrás,0.36449383136937685
encontrar,encuentra,0.3622824967638443
encontrar,encuentra,0.3622824967638443
encontrar,encontramos,0.5009741870641924
encontrar,encontráis,0.32071808178289674
encontrar,encuentran,0.48505246709204486
encontrar,encontraba,0.31370074801030046
encontrar,encontrabas,0.33755762777325904
encontrar,encontraba,0.31370074801030046
encontrar,encontraba,0.31370074801030046
encontrar,encontrábamos,0.32480081983596065
encontrar,encontraban,0.35557448563880856
encontrar,encontraré,0.38344135980459215
encontrar,encontrarás,0.427378268311012
encontrar,encontrará,0.54131262601213
encontrar,encontrará,0.54131262601213
encontrar,encontraremos,0.5274329841281368
encontrar,encontraréis,0.2781230385438782
encontrar,encontrarán,0.5273828016359013
proponer,propongo,0.498460201240542
proponer,propones,0.32639566913728246
proponer,propone,0.5830108253973307
proponer,propone,0.5830108253973307
proponer,proponemos,0.48437266779527866
proponer,proponéis,0.3927373052028307
proponer,proponen,0.5545187319315844
proponer,proponía,0.5068006944361095
proponer,proponías,0.3518048604888744
proponer,proponía,0.5068006944361095
proponer,proponía,0.5068006944361095
proponer,proponíamos,0.4383344765301709
proponer,proponían,0.47823505499016317
proponer,propondré,0.5198829829474723
proponer,propondrá,0.627186831256415
proponer,propondrá,0.627186831256415
proponer,propondremos,0.5121417007136979
proponer,propondrán,0.5317007886541195
suceder,sucedo,0.4379116720661247
suceder,sucede,0.634886757126131
suceder,sucede,0.634886757126131
suceder,sucedemos,0.3701414783423711
suceder,suceden,0.3750836350102772
suceder,sucedía,0.4597993152650933
suceder,sucedía,0.4597993152650933
suceder,sucedía,0.4597993152650933
suceder,sucedían,0.26706757264323766
suceder,sucederá,0.6567752811266924
suceder,sucederá,0.6567752811266924
suceder,sucederán,0.37142623989135004
matear,mateo,0.5223011826734346
matear,matea,0.7842839097933821
matear,matea,0.7842839097933821
descuadrar,descuadra,0.7931636676155409
descuadrar,descuadra,0.7931636676155409
descuadrar,descuadran,0.6827669245839292
perecer,perezco,0.5430940198972164
perecer,perece,0.49444489369994116
perecer,perece,0.49444489369994116
perecer,perecemos,0.5607363114426767
perecer,perecen,0.5069435192153531
perecer,perecía,0.5170130095443259
perecer,perecía,0.5170130095443259
perecer,perecía,0.5170130095443259
perecer,perecían,0.5620877770990382
perecer,pereceré,0.49509871731301625
perecer,perecerás,0.5016398164782163
perecer,perecerá,0.49704282736215855
perecer,perecerá,0.49704282736215855
perecer,pereceremos,0.5467183784536288
perecer,pereceréis,0.540719339141671
perecer,perecerán,0.5555814615223406
ornamentar,ornamento,0.632705163557922
ornamentar,ornamentas,0.6531820490020612
ornamentar,ornamenta,0.6107046267369457
ornamentar,ornamenta,0.6107046267369457
ornamentar,ornamentan,0.6961209477704189
ornamentar,ornamentaba,0.6264441935256373
ornamentar,ornamentaba,0.6264441935256373
ornamentar,ornamentaba,0.6264441935256373
ornamentar,ornamentaban,0.7369998809179238
conservar,conservo,0.3553283481134244
conservar,conservas,0.2451116223279478
conservar,conserva,0.44055818851978557
conservar,conserva,0.44055818851978557
conservar,conservamos,0.40436804093552214
conservar,conserváis,0.3911731149223422
conservar,conservan,0.41490521199543284
conservar,conservaba,0.4500089313914555
conservar,conservaba,0.4500089313914555
conservar,conservaba,0.4500089313914555
conservar,conservaban,0.4717917207890767
conservar,conservaré,0.34212457031209653
conservar,conservarás,0.334803001896271
conservar,conservará,0.4532802002001207
conservar,conservará,0.4532802002001207
conservar,conservaremos,0.45789057814895884
conservar,conservarán,0.44462798520564195
posponer,pospone,0.6766862834494586
posponer,pospone,0.6766862834494586
posponer,posponemos,0.4358785301966692
posponer,posponen,0.472038821145049
posponer,posponía,0.5547257382888147
posponer,posponía,0.5547257382888147
posponer,posponía,0.5547257382888147
posponer,posponían,0.44975166212233075
posponer,pospondrá,0.6125250044150227
posponer,pospondrá,0.6125250044150227
posponer,pospondremos,0.5182628903220775
posponer,pospondrán,0.5332658496025471
acantonar,acantona,0.5309893232898544
acantonar,acantona,0.5309893232898544
acantonar,acantonan,0.583993793637981
acantonar,acantonaban,0.6784891540927738
maridar,marido,0.2468022445987368
maridar,marida,0.8091198233206193
maridar,marida,0.8091198233206193
maridar,maridan,0.7881828768121987
desagotar,desagota,0.7404704781831939
desagotar,desagota,0.7404704781831939
desagotar,desagotan,0.792712859962374
desagotar,desagotaba,0.7708525262256783
desagotar,desagotaba,0.7708525262256783
desagotar,desagotaba,0.7708525262256783
borrar,borro,0.5745894813743523
borrar,borras,0.3564600579525905
borrar,borra,0.5957830709581237
borrar,borra,0.5957830709581237
borrar,borramos,0.5207574070404408
borrar,borran,0.5299233073675879
borrar,borraba,0.565289342227281
borrar,borraba,0.565289342227281
borrar,borraba,0.565289342227281
borrar,borraban,0.469716978918428
borrar,borraré,0.3889130467555112
borrar,borrarás,0.5579815322262137
borrar,borrará,0.5836179087985035
borrar,borrará,0.5836179087985035
borrar,borraremos,0.47705135574362334
borrar,borrarán,0.5815692087163665
congratular,congratulo,0.4935255797644834
congratular,congratula,0.3906433676561798
congratular,congratula,0.3906433676561798
congratular,congratulamos,0.4584611615108314
congratular,congratulan,0.43852073852419804
congratular,congratulaba,0.41781902445863506
congratular,congratulaba,0.41781902445863506
congratular,congratulaba,0.41781902445863506
congratular,congratulaban,0.40655087505398646
congratular,congratularé,0.5661417796035231
tantear,tanteo,0.37196182498397656
tantear,tantea,0.4923176623550132
tantear,tantea,0.4923176623550132
tantear,tanteamos,0.3894148574186155
tantear,tantean,0.4865889164085745
tantear,tanteaba,0.4451070194875403
tantear,tanteaba,0.4451070194875403
tantear,tanteaba,0.4451070194875403
tantear,tanteaban,0.4994949727615514
tantear,tanteará,0.5293494616851663
tantear,tanteará,0.5293494616851663
rehusar,rehúso,0.40942099992413716
rehusar,rehúsas,0.41887800164716393
rehusar,rehúsa,0.4694014906179558
rehusar,rehúsa,0.4694014906179558
rehusar,rehusamos,0.39101332741788053
rehusar,rehusáis,0.4327098614486009
rehusar,rehúsan,0.4263814002051609
rehusar,rehusaba,0.5202339691349843
rehusar,rehusaba,0.5202339691349843
rehusar,rehusaba,0.5202339691349843
rehusar,rehusaban,0.4964225202108512
rehusar,rehusará,0.5004099223345497
rehusar,rehusará,0.5004099223345497
rehusar,rehusaremos,0.49304295119929487
rehusar,rehusarán,0.496951215376384
detestar,detesto,0.5946614387647251
detestar,detestas,0.5943540578338324
detestar,detesta,0.5619421656390937
detestar,detesta,0.5619421656390937
detestar,detestamos,0.6312508616296113
detestar,detestan,0.5923832104266606
detestar,detestaba,0.5889237026750032
detestar,detestaba,0.5889237026750032
detestar,detestaba,0.5889237026750032
detestar,detestaban,0.5417366939113356
bruñir,bruñe,0.738795623609979
bruñir,bruñe,0.738795623609979
bruñir,bruñía,0.7516418974834498
bruñir,bruñía,0.7516418974834498
bruñir,bruñía,0.7516418974834498
envainar,envaina,0.6609407065511187
envainar,envaina,0.6609407065511187
envainar,envainan,0.5086068500788127
envainar,envainaremos,0.6015646682291148
pluralizar,pluraliza,0.743013443319051
pluralizar,pluraliza,0.743013443319051
pluralizar,pluralizan,0.7199781290972359
cascar,casco,0.20395294501995176
cascar,casca,0.45860520628617696
cascar,casca,0.45860520628617696
cascar,cascan,0.6955701042672567
influenciar,influencio,0.4706809721778109
influenciar,influencias,0.40298442514715904
influenciar,influencia,0.538860475075665
influenciar,influencia,0.538860475075665
influenciar,influencian,0.5618599046553827
influenciar,influenciaba,0.5148331083641342
influenciar,influenciaba,0.5148331083641342
influenciar,influenciaba,0.5148331083641342
influenciar,influenciaban,0.5116359348664776
influenciar,influenciará,0.47154331646400216
influenciar,influenciará,0.47154331646400216
influenciar,influenciarán,0.5174133927099742
atar,ato,0.2719692076625231
atar,atas,0.48935892082841703
atar,ata,0.41271824538091917
atar,ata,0.41271824538091917
atar,atamos,0.5089580483988964
atar,atáis,0.4472297028575771
atar,atan,0.538681133577045
atar,ataba,0.5655525147553223
atar,ataba,0.5655525147553223
atar,ataba,0.5655525147553223
atar,ataban,0.6066593128989026
atar,ataré,0.5210553149574025
atar,atarás,0.5371635280862377
atar,atará,0.5404143270298384
atar,atará,0.5404143270298384
atar,ataremos,0.48467317569185187
atar,atarán,0.534442002189541
